A1,A2,A3,A4,PrestateA1,PrestateA2,PrestateA3,PrestateA4,BacknodeA1,BacknodeA2,BacknodeA3,BacknodeA4,Light,0.853931754,A1,A2,A3,A4
4,1,2,3,1,0,0,0,1,1,0,1,A1,0.095324189,46,1,4,9
4,1,2,3,1,0,0,0,1,1,1,0,A4,0.513844999,164,5,21,139
4,1,2,3,1,0,0,0,1,1,1,1,A1,0.930453345,595,9,37,167
4,1,2,3,1,0,0,1,0,0,0,0,A1,0.409273241,262,4,16,37
4,1,2,3,1,0,0,1,0,0,0,1,A1,0.213183759,136,2,17,19
4,1,2,3,1,0,0,1,0,0,1,0,A1,0.655446489,210,7,52,177
4,1,2,3,1,0,0,1,0,0,1,1,A1,0.747717575,120,7,60,202
4,1,2,3,1,0,0,1,0,1,0,0,A1,0.110021471,18,1,9,20
4,1,2,3,1,0,0,1,0,1,0,1,A1,0.584394716,374,6,47,158
4,1,2,3,1,0,0,1,0,1,1,0,A1,0.048313142,23,0,2,9
4,1,2,3,1,0,0,1,0,1,1,1,A1,0.468790582,150,5,38,127
4,1,2,3,1,0,0,1,1,0,0,0,A1,0.488439131,78,5,20,88
4,1,2,3,1,0,0,1,1,0,0,1,A1,0.797585729,510,8,32,215
4,1,2,3,1,0,0,1,1,0,1,0,A1,0.808364161,388,8,65,218
4,1,2,3,1,0,0,1,1,0,1,1,A1,0.790705521,127,8,32,71
4,1,2,3,1,0,0,1,1,1,0,0,A1,0.459000949,147,5,18,41
4,1,2,3,1,0,0,1,1,1,0,1,A1,0.84659063,271,8,34,229
4,1,2,3,1,0,0,1,1,1,1,0,A1,0.033427209,21,0,3,3
4,1,2,3,1,0,0,1,1,1,1,1,A1,0.292944749,94,3,12,79
4,1,2,3,1,0,1,0,0,0,0,0,A1,0.1485166,24,1,12,40
4,1,2,3,1,0,1,0,0,0,0,1,A1,0.016501902,3,0,1,4
4,1,2,3,1,0,1,0,0,0,1,0,A1,0.620499198,99,6,50,56
4,1,2,3,1,0,1,0,0,0,1,1,A1,0.014591734,5,0,1,3
4,1,2,3,1,0,1,0,0,1,0,0,A1,0.438820852,211,4,35,39
4,1,2,3,1,0,1,0,0,1,0,1,A1,0.15143418,24,2,6,41
4,1,2,3,1,0,1,0,0,1,1,0,A1,0.099326333,64,1,4,9
4,1,2,3,1,0,1,0,0,1,1,1,A1,0.969217119,310,10,78,87
4,1,2,3,1,0,1,0,1,0,0,0,A4,0.04313427,21,0,2,4
4,1,2,3,1,0,1,0,1,0,0,1,A1,0.66640126,320,7,27,120
4,1,2,3,1,0,1,0,1,0,1,0,A4,0.331178594,212,3,26,89
4,1,2,3,1,0,1,0,1,0,1,1,A1,0.986494747,158,10,39,266
4,1,2,3,1,0,1,0,1,1,0,0,A4,0.546723469,262,5,44,98
4,1,2,3,1,0,1,0,1,1,0,1,A1,0.277658023,44,3,22,25
4,1,2,3,1,0,1,0,1,1,1,0,A4,0.067862335,43,1,3,6
4,1,2,3,1,0,1,0,1,1,1,1,A1,0.35600673,171,4,14,64
4,1,2,3,1,0,1,1,0,0,0,0,A1,0.709695282,454,7,28,128
4,1,2,3,1,0,1,1,0,0,0,1,A1,0.702246066,225,7,28,63
4,1,2,3,1,0,1,1,0,0,1,0,A1,0.4924475,158,5,39,44
4,1,2,3,1,0,1,1,0,0,1,1,A1,0.045190777,29,0,4,12
4,1,2,3,1,0,1,1,0,1,0,0,A1,0.090380464,29,1,4,8
4,1,2,3,1,0,1,1,0,1,0,1,A1,0.244291877,78,2,10,44
4,1,2,3,1,0,1,1,0,1,1,0,A1,0.381180644,61,4,15,34
4,1,2,3,1,0,1,1,0,1,1,1,A1,0.751323263,120,8,60,135
4,1,2,3,1,0,1,1,1,0,0,0,A1,0.74423774,119,7,60,67
4,1,2,3,1,0,1,1,1,0,0,1,A1,0.770933118,493,8,31,139
4,1,2,3,1,0,1,1,1,0,1,0,A1,0.090438655,43,1,4,16
4,1,2,3,1,0,1,1,1,0,1,1,A1,0.284656221,91,3,23,51
4,1,2,3,1,0,1,1,1,1,0,0,A1,0.132376919,21,1,5,36
4,1,2,3,1,0,1,1,1,1,0,1,A1,0.163997868,52,2,7,44
4,1,2,3,1,0,1,1,1,1,1,0,A1,0.739521201,473,7,59,133
4,1,2,3,1,0,1,1,1,1,1,1,A1,0.677834612,434,7,27,61
4,1,2,3,1,1,0,0,0,0,0,0,A1,0.054800215,26,1,4,5
4,1,2,3,1,1,0,0,0,0,0,1,A1,0.370304852,237,4,30,33
4,1,2,3,1,1,0,0,0,0,1,0,A1,0.164468204,79,2,7,44
4,1,2,3,1,1,0,0,0,0,1,1,A1,0.448338882,215,4,18,121
4,1,2,3,1,1,0,0,0,1,0,0,A1,0.233717843,37,2,9,21
4,1,2,3,1,1,0,0,0,1,0,1,A1,0.117982928,76,1,5,32
4,1,2,3,1,1,0,0,0,1,1,0,A1,0.440950244,141,4,35,79
4,1,2,3,1,1,0,0,0,1,1,1,A1,0.735596306,353,7,29,199
4,1,2,3,1,1,0,0,1,0,0,0,A4,0.041850357,7,0,2,11
4,1,2,3,1,1,0,0,1,0,0,1,A1,0.546367839,87,5,22,148
4,1,2,3,1,1,0,0,1,0,1,0,A4,0.815124076,130,8,33,73
4,1,2,3,1,1,0,0,1,0,1,1,A1,0.991598438,476,10,40,268
4,1,2,3,1,1,0,0,1,1,0,0,A4,0.547856875,351,5,22,99
4,1,2,3,1,1,0,0,1,1,0,1,A1,0.429852833,69,4,17,116
4,1,2,3,1,1,0,0,1,1,1,0,A4,0.055043812,35,1,4,15
4,1,2,3,1,1,0,0,1,1,1,1,A1,0.556691279,356,6,45,50
4,1,2,3,1,1,0,1,0,0,0,0,A1,0.977942972,156,10,78,176
4,1,2,3,1,1,0,1,0,0,0,1,A1,0.431215542,138,4,34,78
4,1,2,3,1,1,0,1,0,0,1,0,A1,0.087350098,14,1,7,16
4,1,2,3,1,1,0,1,0,0,1,1,A1,0.752127689,241,8,30,68
4,1,2,3,1,1,0,1,0,1,0,0,A1,0.554354997,177,6,44,150
4,1,2,3,1,1,0,1,0,1,0,1,A1,0.371502275,59,4,15,33
4,1,2,3,1,1,0,1,0,1,1,0,A1,0.462077794,74,5,37,83
4,1,2,3,1,1,0,1,0,1,1,1,A1,0.22307646,36,2,9,20
4,1,2,3,1,1,0,1,1,0,0,0,A1,0.624304253,100,6,50,56
4,1,2,3,1,1,0,1,1,0,0,1,A1,0.659556786,317,7,53,119
4,1,2,3,1,1,0,1,1,0,1,0,A1,0.32383915,52,3,26,87
4,1,2,3,1,1,0,1,1,0,1,1,A1,0.938488126,601,9,75,84
4,1,2,3,1,1,0,1,1,1,0,0,A1,0.328620702,105,3,13,59
4,1,2,3,1,1,0,1,1,1,0,1,A1,0.007769247,1,0,0,1
4,1,2,3,1,1,0,1,1,1,1,0,A1,0.614929506,394,6,25,166
4,1,2,3,1,1,0,1,1,1,1,1,A1,0.197062816,63,2,8,35
4,1,2,3,1,1,1,0,0,0,0,0,A1,0.681844356,218,7,55,61
4,1,2,3,1,1,1,0,0,0,0,1,A1,0.027082517,4,0,1,5
4,1,2,3,1,1,1,0,0,0,1,0,A1,0.641441448,103,6,51,173
4,1,2,3,1,1,1,0,0,0,1,1,A1,0.856534418,274,9,69,77
4,1,2,3,1,1,1,0,0,1,0,0,A1,0.619287075,396,6,50,167
4,1,2,3,1,1,1,0,0,1,0,1,A1,0.979671556,627,10,39,176
4,1,2,3,1,1,1,0,0,1,1,0,A1,0.653345041,105,7,52,176
4,1,2,3,1,1,1,0,0,1,1,1,A1,0.982312692,629,10,79,265
4,1,2,3,1,1,1,0,1,0,0,0,A4,0.256774613,41,3,10,23
4,1,2,3,1,1,1,0,1,0,0,1,A1,0.106006641,68,1,8,19
4,1,2,3,1,1,1,0,1,0,1,0,A4,0.68522429,329,7,27,62
4,1,2,3,1,1,1,0,1,0,1,1,A1,0.061749768,40,1,2,11
4,1,2,3,1,1,1,0,1,1,0,0,A4,0.54846755,88,5,22,49
4,1,2,3,1,1,1,0,1,1,0,1,A1,0.400010995,192,4,32,72
4,1,2,3,1,1,1,0,1,1,1,0,A4,0.048266653,8,0,2,4
4,1,2,3,1,1,1,0,1,1,1,1,A1,0.757054165,121,8,61,136
4,1,2,3,1,1,1,1,0,0,0,0,A1,0.502114652,161,5,20,45
4,1,2,3,1,1,1,1,0,0,0,1,A1,0.284909025,46,3,23,26
4,1,2,3,1,1,1,1,0,0,1,0,A1,0.938418086,450,9,75,253
4,1,2,3,1,1,1,1,0,0,1,1,A1,0.65544897,105,7,26,177
4,1,2,3,1,1,1,1,0,1,0,0,A1,0.696716507,446,7,56,125
4,1,2,3,1,1,1,1,0,1,0,1,A1,0.193699538,93,2,8,52
4,1,2,3,1,1,1,1,0,1,1,0,A1,0.002471823,1,0,0,0
4,1,2,3,1,1,1,1,0,1,1,1,A1,0.218832602,70,2,9,20
4,1,2,3,1,1,1,1,1,0,0,0,A1,0.011523463,6,0,1,3
4,1,2,3,1,1,1,1,1,0,0,1,A1,0.17831063,86,2,7,16
4,1,2,3,1,1,1,1,1,0,1,0,A1,0.039650101,19,0,3,11
4,1,2,3,1,1,1,1,1,0,1,1,A1,0.092033325,59,1,4,17
4,1,2,3,1,1,1,1,1,1,0,0,A1,0.902234873,577,9,36,81
4,1,2,3,1,1,1,1,1,1,0,1,A1,0.503126706,161,5,20,136
4,1,2,3,1,1,1,1,1,1,1,0,A1,0.899013552,288,9,72,81
4,1,2,3,1,1,1,1,1,1,1,1,A1,0.498790224,239,5,20,90
4,1,3,2,0,0,0,0,0,0,0,0,A1,0.084583622,41,1,8,7
4,1,3,2,0,0,0,0,0,0,0,1,A1,0.406966502,130,4,110,16
4,1,3,2,0,0,0,0,0,0,1,0,A1,0.267724613,86,3,72,11
4,1,3,2,0,0,0,0,0,0,1,1,A1,0.664075603,425,7,60,53
4,1,3,2,0,0,0,0,0,1,0,0,A1,0.734188491,117,7,66,29
4,1,3,2,0,0,0,0,0,1,0,1,A1,0.116380191,19,1,21,9
4,1,3,2,0,0,0,0,0,1,1,0,A1,0.030075287,14,0,8,2
4,1,3,2,0,0,0,0,0,1,1,1,A1,0.598586622,383,6,162,48
4,1,3,2,0,0,0,0,1,0,0,0,A1,0.120138667,19,1,22,5
4,1,3,2,0,0,0,0,1,0,0,1,A1,0.256858124,82,3,23,10
4,1,3,2,0,0,0,0,1,0,1,0,A1,0.496775216,318,5,89,20
4,1,3,2,0,0,0,0,1,0,1,1,A1,0.427652114,205,4,77,34
4,1,3,2,0,0,0,0,1,1,0,0,A1,0.432746104,69,4,39,35
4,1,3,2,0,0,0,0,1,1,0,1,A1,0.996878496,160,10,90,80
4,1,3,2,0,0,0,0,1,1,1,0,A1,0.679219282,326,7,122,27
4,1,3,2,0,0,0,0,1,1,1,1,A1,0.457623015,73,5,41,37
4,1,3,2,0,0,0,1,0,0,0,0,A1,0.064156784,21,1,6,3
4,1,3,2,0,0,0,1,0,0,0,1,A1,0.329118147,105,3,59,13
4,1,3,2,0,0,0,1,0,0,1,0,A1,0.429210181,275,4,116,34
4,1,3,2,0,0,0,1,0,0,1,1,A1,0.886016649,284,9,80,35
4,1,3,2,0,0,0,1,0,1,0,0,A1,0.831031612,399,8,75,66
4,1,3,2,0,0,0,1,0,1,0,1,A1,0.243477634,39,2,44,19
4,1,3,2,0,0,0,1,0,1,1,0,A1,0.176580345,57,2,16,7
4,1,3,2,0,0,0,1,0,1,1,1,A1,0.038099572,24,0,3,2
4,1,3,2,0,0,0,1,1,0,0,0,A1,0.372081163,238,4,67,15
4,1,3,2,0,0,0,1,1,0,0,1,A1,0.894622593,143,9,242,72
4,1,3,2,0,0,0,1,1,0,1,0,A1,0.492092196,79,5,133,20
4,1,3,2,0,0,0,1,1,0,1,1,A1,0.680295752,218,7,61,54
4,1,3,2,0,0,0,1,1,1,0,0,A1,0.76538118,367,8,138,61
4,1,3,2,0,0,0,1,1,1,0,1,A1,0.500331586,320,5,135,40
4,1,3,2,0,0,0,1,1,1,1,0,A1,0.369948122,178,4,33,30
4,1,3,2,0,0,0,1,1,1,1,1,A1,0.404251716,194,4,109,16
4,1,3,2,0,0,1,0,0,0,0,0,A1,0.430742808,207,4,39,34
4,1,3,2,0,0,1,0,0,0,0,1,A1,0.493152885,316,5,89,20
4,1,3,2,0,0,1,0,0,0,1,0,A1,0.368984124,177,4,100,15
4,1,3,2,0,0,1,0,0,0,1,1,A1,0.03531962,6,0,6,1
4,1,3,2,0,0,1,0,0,1,0,0,A1,0.142582028,46,1,13,6
4,1,3,2,0,0,1,0,0,1,0,1,A1,0.704394964,113,7,127,28
4,1,3,2,0,0,1,0,0,1,1,0,A1,0.899170236,432,9,243,36
4,1,3,2,0,0,1,0,0,1,1,1,A1,0.034228964,16,0,9,1
4,1,3,2,0,0,1,0,1,0,0,0,A1,0.232601257,37,2,63,9
4,1,3,2,0,0,1,0,1,0,0,1,A1,0.262359251,126,3,47,21
4,1,3,2,0,0,1,0,1,0,1,0,A1,0.516819004,248,5,93,41
4,1,3,2,0,0,1,0,1,0,1,1,A1,0.768431758,123,8,138,61
4,1,3,2,0,0,1,0,1,1,0,0,A1,0.574310234,276,6,103,46
4,1,3,2,0,0,1,0,1,1,0,1,A1,0.474313654,228,5,85,38
4,1,3,2,0,0,1,0,1,1,1,0,A1,0.368263027,177,4,99,29
4,1,3,2,0,0,1,0,1,1,1,1,A1,0.301376331,96,3,81,24
4,1,3,2,0,0,1,1,0,0,0,0,A1,0.398002496,127,4,107,32
4,1,3,2,0,0,1,1,0,0,0,1,A1,0.730614212,351,7,132,58
4,1,3,2,0,0,1,1,0,0,1,0,A1,0.311439658,149,3,56,25
4,1,3,2,0,0,1,1,0,0,1,1,A1,0.900570653,432,9,162,36
4,1,3,2,0,0,1,1,0,1,0,0,A1,0.918510289,147,9,165,73
4,1,3,2,0,0,1,1,0,1,0,1,A1,0.60044151,192,6,108,48
4,1,3,2,0,0,1,1,0,1,1,0,A1,0.077815945,12,1,7,6
4,1,3,2,0,0,1,1,0,1,1,1,A1,0.577531119,185,6,52,46
4,1,3,2,0,0,1,1,1,0,0,0,A1,0.815750106,131,8,220,33
4,1,3,2,0,0,1,1,1,0,0,1,A1,0.372100556,238,4,33,15
4,1,3,2,0,0,1,1,1,0,1,0,A1,0.599351813,96,6,54,48
4,1,3,2,0,0,1,1,1,0,1,1,A1,0.191617137,92,2,34,8
4,1,3,2,0,0,1,1,1,1,0,0,A1,0.577535713,277,6,52,46
4,1,3,2,0,0,1,1,1,1,0,1,A1,0.600490511,384,6,54,48
4,1,3,2,0,0,1,1,1,1,1,0,A1,0.160545934,77,2,14,6
4,1,3,2,0,0,1,1,1,1,1,1,A1,0.768984012,246,8,69,62
4,1,3,2,0,1,0,0,0,0,0,0,A1,0.524475752,84,5,142,42
4,1,3,2,0,1,0,0,0,0,0,1,A1,0.907415419,436,9,82,36
4,1,3,2,0,1,0,0,0,0,1,0,A1,0.920237143,589,9,83,37
4,1,3,2,0,1,0,0,0,0,1,1,A1,0.948318061,607,9,171,76
4,1,3,2,0,1,0,0,0,1,0,0,A1,0.371087109,119,4,100,30
4,1,3,2,0,1,0,0,0,1,0,1,A1,0.90854385,581,9,82,73
4,1,3,2,0,1,0,0,0,1,1,0,A1,0.01704757,8,0,2,1
4,1,3,2,0,1,0,0,0,1,1,1,A1,0.784219938,251,8,141,31
4,1,3,2,0,1,0,0,1,0,0,0,A1,0.666408575,427,7,60,27
4,1,3,2,0,1,0,0,1,0,0,1,A1,0.498931916,80,5,45,40
4,1,3,2,0,1,0,0,1,0,1,0,A1,0.72197525,462,7,195,58
4,1,3,2,0,1,0,0,1,0,1,1,A1,0.878237119,562,9,158,35
4,1,3,2,0,1,0,0,1,1,0,0,A1,0.932977103,448,9,84,75
4,1,3,2,0,1,0,0,1,1,0,1,A1,0.55247044,88,6,99,22
4,1,3,2,0,1,0,0,1,1,1,0,A1,0.025384159,4,0,5,1
4,1,3,2,0,1,0,0,1,1,1,1,A1,0.023977086,8,0,2,2
4,1,3,2,0,1,0,1,0,0,0,0,A1,0.903317922,145,9,244,36
4,1,3,2,0,1,0,1,0,0,0,1,A1,0.43823402,280,4,118,35
4,1,3,2,0,1,0,1,0,0,1,0,A1,0.053333907,17,1,5,4
4,1,3,2,0,1,0,1,0,0,1,1,A1,0.435049365,209,4,39,17
4,1,3,2,0,1,0,1,0,1,0,0,A1,0.907148986,145,9,163,73
4,1,3,2,0,1,0,1,0,1,0,1,A1,0.240675305,116,2,65,19
4,1,3,2,0,1,0,1,0,1,1,0,A1,0.641097137,205,6,58,26
4,1,3,2,0,1,0,1,0,1,1,1,A1,0.793119475,254,8,71,63
4,1,3,2,0,1,0,1,1,0,0,0,A1,0.161201146,103,2,29,13
4,1,3,2,0,1,0,1,1,0,0,1,A1,0.66507558,106,7,120,27
4,1,3,2,0,1,0,1,1,0,1,0,A1,0.888280656,568,9,80,36
4,1,3,2,0,1,0,1,1,0,1,1,A1,0.384183972,246,4,35,15
4,1,3,2,0,1,0,1,1,1,0,0,A1,0.954413968,611,10,86,76
4,1,3,2,0,1,0,1,1,1,0,1,A1,0.007011724,2,0,1,1
4,1,3,2,0,1,0,1,1,1,1,0,A1,0.015480524,5,0,4,1
4,1,3,2,0,1,0,1,1,1,1,1,A1,0.304099316,49,3,27,24
4,1,3,2,0,1,1,0,0,0,0,0,A1,0.553239671,177,6,50,22
4,1,3,2,0,1,1,0,0,0,0,1,A1,0.444930301,71,4,80,18
4,1,3,2,0,1,1,0,0,0,1,0,A1,0.156722154,25,2,42,6
4,1,3,2,0,1,1,0,0,0,1,1,A1,0.067737237,11,1,18,5
4,1,3,2,0,1,1,0,0,1,0,0,A1,0.160890519,103,2,29,13
4,1,3,2,0,1,1,0,0,1,0,1,A1,0.696647569,223,7,63,28
4,1,3,2,0,1,1,0,0,1,1,0,A1,0.43897771,140,4,119,18
4,1,3,2,0,1,1,0,0,1,1,1,A1,0.825692258,264,8,223,66
4,1,3,2,0,1,1,0,1,0,0,0,A1,0.98408638,472,10,89,79
4,1,3,2,0,1,1,0,1,0,0,1,A1,0.696951315,223,7,125,28
4,1,3,2,0,1,1,0,1,0,1,0,A1,0.140411364,90,1,38,11
4,1,3,2,0,1,1,0,1,0,1,1,A1,0.267442901,86,3,48,11
4,1,3,2,0,1,1,0,1,1,0,0,A1,0.208245672,33,2,56,8
4,1,3,2,0,1,1,0,1,1,0,1,A1,0.559453888,269,6,101,45
4,1,3,2,0,1,1,0,1,1,1,0,A1,0.867542098,278,9,156,69
4,1,3,2,0,1,1,0,1,1,1,1,A1,0.652365096,313,7,117,52
4,1,3,2,0,1,1,1,0,0,0,0,A1,0.368836578,177,4,100,15
4,1,3,2,0,1,1,1,0,0,0,1,A1,0.988305305,474,10,267,79
4,1,3,2,0,1,1,1,0,0,1,0,A1,0.957591618,613,10,172,77
4,1,3,2,0,1,1,1,0,0,1,1,A1,0.587777085,282,6,53,24
4,1,3,2,0,1,1,1,0,1,0,0,A1,0.127864178,20,1,35,10
4,1,3,2,0,1,1,1,0,1,0,1,A1,0.906226099,145,9,163,36
4,1,3,2,0,1,1,1,0,1,1,0,A1,0.20079331,64,2,54,8
4,1,3,2,0,1,1,1,0,1,1,1,A1,0.508301354,325,5,46,41
4,1,3,2,0,1,1,1,1,0,0,0,A1,0.858251418,412,9,77,34
4,1,3,2,0,1,1,1,1,0,0,1,A1,0.260827888,42,3,70,21
4,1,3,2,0,1,1,1,1,0,1,0,A1,0.791702074,507,8,71,63
4,1,3,2,0,1,1,1,1,0,1,1,A1,0.090983183,29,1,25,7
4,1,3,2,0,1,1,1,1,1,0,0,A1,0.172038813,28,2,31,7
4,1,3,2,0,1,1,1,1,1,0,1,A1,0.463936869,297,5,125,37
4,1,3,2,0,1,1,1,1,1,1,0,A1,0.341487474,109,3,92,27
4,1,3,2,0,1,1,1,1,1,1,1,A1,0.586807525,188,6,53,23
4,1,3,2,1,0,0,0,0,0,0,0,A1,0.399644101,128,4,36,16
4,1,3,2,1,0,0,0,0,0,0,1,A1,0.351209695,225,4,32,28
4,1,3,2,1,0,0,0,0,0,1,0,A1,0.084773257,54,1,8,3
4,1,3,2,1,0,0,0,0,0,1,1,A1,0.843618392,135,8,228,34
4,1,3,2,1,0,0,0,0,1,0,0,A1,0.567357972,91,6,51,23
4,1,3,2,1,0,0,0,0,1,0,1,A1,0.600783799,385,6,108,48
4,1,3,2,1,0,0,0,0,1,1,0,A1,0.440821095,212,4,40,18
4,1,3,2,1,0,0,0,0,1,1,1,A1,0.644815614,413,6,116,26
4,1,3,2,1,0,0,0,1,0,0,0,A3,0.623183323,199,6,112,50
4,1,3,2,1,0,0,0,1,0,0,1,A3,0.759306067,121,8,137,30
4,1,3,2,1,0,0,0,1,0,1,0,A1,0.550642774,176,6,99,44
4,1,3,2,1,0,0,0,1,0,1,1,A1,0.538932761,345,5,49,22
4,1,3,2,1,0,0,0,1,1,0,0,A3,0.139811767,67,1,25,11
4,1,3,2,1,0,0,0,1,1,0,1,A3,0.997491519,319,10,90,80
4,1,3,2,1,0,0,0,1,1,1,0,A1,0.162962512,26,2,29,13
4,1,3,2,1,0,0,0,1,1,1,1,A1,0.563435819,361,6,51,45
4,1,3,2,1,0,0,1,0,0,0,0,A1,0.74513016,477,7,201,30
4,1,3,2,1,0,0,1,0,0,0,1,A1,0.0885429,57,1,24,7
4,1,3,2,1,0,0,1,0,0,1,0,A1,0.024090264,8,0,7,1
4,1,3,2,1,0,0,1,0,0,1,1,A1,0.962148615,308,10,173,38
4,1,3,2,1,0,0,1,0,1,0,0,A1,0.438968314,70,4,119,35
4,1,3,2,1,0,0,1,0,1,0,1,A1,0.7498898,360,7,67,30
4,1,3,2,1,0,0,1,0,1,1,0,A1,0.075391178,12,1,7,6
4,1,3,2,1,0,0,1,0,1,1,1,A1,0.619067079,99,6,56,50
4,1,3,2,1,0,0,1,1,0,0,0,A3,0.047376318,15,0,9,2
4,1,3,2,1,0,0,1,1,0,0,1,A3,0.586229729,375,6,106,47
4,1,3,2,1,0,0,1,1,0,1,0,A1,0.680566993,436,7,123,54
4,1,3,2,1,0,0,1,1,0,1,1,A1,0.876509261,140,9,237,35
4,1,3,2,1,0,0,1,1,1,0,0,A3,0.23213028,37,2,42,9
4,1,3,2,1,0,0,1,1,1,0,1,A3,0.602020928,193,6,108,48
4,1,3,2,1,0,0,1,1,1,1,0,A1,0.741573455,237,7,200,30
4,1,3,2,1,0,0,1,1,1,1,1,A1,0.318201909,204,3,29,13
4,1,3,2,1,0,1,0,0,0,0,0,A1,0.325517841,104,3,59,13
4,1,3,2,1,0,1,0,0,0,0,1,A1,0.743777461,357,7,201,30
4,1,3,2,1,0,1,0,0,0,1,0,A1,0.942683705,452,9,85,75
4,1,3,2,1,0,1,0,0,0,1,1,A1,0.663789719,106,7,60,27
4,1,3,2,1,0,1,0,0,1,0,0,A1,0.545367882,349,5,147,44
4,1,3,2,1,0,1,0,0,1,0,1,A1,0.001369682,0,0,0,0
4,1,3,2,1,0,1,0,0,1,1,0,A1,0.6325212,304,6,114,25
4,1,3,2,1,0,1,0,0,1,1,1,A1,0.943489471,302,9,255,38
4,1,3,2,1,0,1,0,1,0,0,0,A1,0.891081729,570,9,160,36
4,1,3,2,1,0,1,0,1,0,0,1,A1,0.167305596,54,2,45,13
4,1,3,2,1,0,1,0,1,0,1,0,A1,0.013029165,4,0,1,1
4,1,3,2,1,0,1,0,1,0,1,1,A1,0.676680473,325,7,61,54
4,1,3,2,1,0,1,0,1,1,0,0,A1,0.137477749,66,1,37,5
4,1,3,2,1,0,1,0,1,1,0,1,A1,0.66306493,106,7,179,27
4,1,3,2,1,0,1,0,1,1,1,0,A1,0.912413989,438,9,164,73
4,1,3,2,1,0,1,0,1,1,1,1,A1,0.978753938,470,10,176,78
4,1,3,2,1,0,1,1,0,0,0,0,A1,0.12492569,20,1,22,10
4,1,3,2,1,0,1,1,0,0,0,1,A1,0.782275347,375,8,70,31
4,1,3,2,1,0,1,1,0,0,1,0,A1,0.783573918,501,8,141,63
4,1,3,2,1,0,1,1,0,0,1,1,A1,0.774776157,496,8,139,62
4,1,3,2,1,0,1,1,0,1,0,0,A1,0.241807135,77,2,65,19
4,1,3,2,1,0,1,1,0,1,0,1,A1,0.320341247,205,3,86,13
4,1,3,2,1,0,1,1,0,1,1,0,A1,0.025918143,8,0,2,2
4,1,3,2,1,0,1,1,0,1,1,1,A1,0.502670771,80,5,45,40
4,1,3,2,1,0,1,1,1,0,0,0,A1,0.846256356,271,8,152,68
4,1,3,2,1,0,1,1,1,0,0,1,A1,0.062128305,30,1,11,5
4,1,3,2,1,0,1,1,1,0,1,0,A1,0.945834372,303,9,85,38
4,1,3,2,1,0,1,1,1,0,1,1,A1,0.677277723,433,7,183,27
4,1,3,2,1,0,1,1,1,1,0,0,A1,0.078105753,25,1,14,3
4,1,3,2,1,0,1,1,1,1,0,1,A1,0.222564979,36,2,60,9
4,1,3,2,1,0,1,1,1,1,1,0,A1,0.579996775,186,6,157,23
4,1,3,2,1,0,1,1,1,1,1,1,A1,0.770263822,493,8,69,62
4,1,3,2,1,1,0,0,0,0,0,0,A1,0.497218641,159,5,45,20
4,1,3,2,1,1,0,0,0,0,0,1,A1,0.768656141,246,8,138,61
4,1,3,2,1,1,0,0,0,0,1,0,A1,0.485406589,78,5,131,19
4,1,3,2,1,1,0,0,0,0,1,1,A1,0.573284985,183,6,52,23
4,1,3,2,1,1,0,0,0,1,0,0,A1,0.772327675,124,8,70,62
4,1,3,2,1,1,0,0,0,1,0,1,A1,0.583737012,187,6,105,23
4,1,3,2,1,1,0,0,0,1,1,0,A1,0.329431977,211,3,59,13
4,1,3,2,1,1,0,0,0,1,1,1,A1,0.408677999,196,4,74,33
4,1,3,2,1,1,0,0,1,0,0,0,A3,0.470918337,151,5,127,19
4,1,3,2,1,1,0,0,1,0,0,1,A3,0.335254434,107,3,60,13
4,1,3,2,1,1,0,0,1,0,1,0,A1,0.082542399,13,1,7,3
4,1,3,2,1,1,0,0,1,0,1,1,A1,0.565837262,362,6,51,45
4,1,3,2,1,1,0,0,1,1,0,0,A3,0.20892013,33,2,19,17
4,1,3,2,1,1,0,0,1,1,0,1,A3,0.829541303,398,8,224,66
4,1,3,2,1,1,0,0,1,1,1,0,A1,0.028397154,14,0,8,2
4,1,3,2,1,1,0,0,1,1,1,1,A1,0.187004316,120,2,50,7
4,1,3,2,1,1,0,1,0,0,0,0,A1,0.684576675,438,7,62,27
4,1,3,2,1,1,0,1,0,0,0,1,A1,0.802809976,385,8,72,64
4,1,3,2,1,1,0,1,0,0,1,0,A1,0.18421493,88,2,33,15
4,1,3,2,1,1,0,1,0,0,1,1,A1,0.870945205,418,9,78,70
4,1,3,2,1,1,0,1,0,1,0,0,A1,0.042814533,14,0,12,2
4,1,3,2,1,1,0,1,0,1,0,1,A1,0.191531334,123,2,52,15
4,1,3,2,1,1,0,1,0,1,1,0,A1,0.966861795,309,10,174,39
4,1,3,2,1,1,0,1,0,1,1,1,A1,0.844002941,405,8,152,68
4,1,3,2,1,1,0,1,1,0,0,0,A3,0.860161526,413,9,155,34
4,1,3,2,1,1,0,1,1,0,0,1,A3,0.254446908,163,3,23,10
4,1,3,2,1,1,0,1,1,0,1,0,A1,0.216630659,69,2,58,17
4,1,3,2,1,1,0,1,1,0,1,1,A1,0.664916397,319,7,180,53
4,1,3,2,1,1,0,1,1,1,0,0,A3,0.634533289,305,6,171,25
4,1,3,2,1,1,0,1,1,1,0,1,A3,0.034962432,6,0,9,1
4,1,3,2,1,1,0,1,1,1,1,0,A1,0.998296104,319,10,180,40
4,1,3,2,1,1,0,1,1,1,1,1,A1,0.758041687,243,8,68,30
